曲A,曲B,演奏公演数,全公演割合,演奏ツアー数,全ツアー割合
Shigaru,Shoegazer Speaker,1,0.0009182736455463728,0,0.0
Fiction Freak Crisis,Introduction,1,0.0009182736455463728,0,0.0
101-kaime no Prologue,"kid, I like quartet",2,0.0018365472910927456,0,0.0
"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo",UNO Story,1,0.0009182736455463728,0,0.0
"Catch up, latency",Introduction,1,0.0009182736455463728,0,0.0
Momai termination,Worldwide Supergirl,1,0.0009182736455463728,0,0.0
Airabuniju,Silent Libre Mirage,1,0.0009182736455463728,0,0.0
Own Civilization (nano‐mile met),Sentimental Period,1,0.0009182736455463728,0,0.0
Airabuniju,Worldwide Supergirl,1,0.0009182736455463728,0,0.0
Airabuniju,Momai termination,1,0.0009182736455463728,0,0.0
Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,Momai termination,1,0.0009182736455463728,0,0.0
Mizu to Ame ni Tsuite,"kid, I like quartet",1,0.0009182736455463728,0,0.0
"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo",Protract Countdown,1,0.0009182736455463728,0,0.0
"I wanna believe, Yoru o Iku",Sentimental Period,1,0.0009182736455463728,0,0.0
"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo","kid, I like quartet",1,0.0009182736455463728,0,0.0
Mizu to Ame ni Tsuite,UNO Story,2,0.0018365472910927456,0,0.0
UNO Story,"kid, I like quartet",1,0.0009182736455463728,0,0.0
Radial Night Chaser,Tettoutetsubi Yonayona Drive,1,0.0009182736455463728,0,0.0
"I wanna believe, Yoru o Iku",Tettoutetsubi Yonayona Drive,1,0.0009182736455463728,0,0.0
Hikari Nodokeki Haru no Hi ni,Interview,1,0.0009182736455463728,0,0.0
Siren in the Spy,Worldwide Supergirl,1,0.0009182736455463728,0,0.0
Introduction,kaleido proud fiesta,1,0.0009182736455463728,0,0.0
Haru ga Kite Bokura,WINDOW Akeru,1,0.0009182736455463728,0,0.0
Introduction,WINDOW Akeru,1,0.0009182736455463728,0,0.0
Hatch I need,Introduction,1,0.0009182736455463728,0,0.0
Introduction,Sugar Song to Bitter Step,1,0.0009182736455463728,0,0.0
Introduction,Tengoku to Jigoku,1,0.0009182736455463728,0,0.0
Chandelier Waltz,"I wanna believe, Yoru o Iku",1,0.0009182736455463728,0,0.0
Haru ga Kite Bokura,Introduction,1,0.0009182736455463728,0,0.0
"Catch up, latency","I wanna believe, Yoru o Iku",1,0.0009182736455463728,0,0.0
"Catch up, latency",WINDOW Akeru,2,0.0018365472910927456,0,0.0
Pandemic Sudden Death,Sentimental Period,1,0.0009182736455463728,0,0.0
"I wanna believe, Yoru o Iku",Nani ka ga Kawari So,1,0.0009182736455463728,0,0.0
"I wanna believe, Yoru o Iku",Pandemic Sudden Death,1,0.0009182736455463728,0,0.0
"I wanna believe, Yoru o Iku",Own Civilization (nano‐mile met),1,0.0009182736455463728,0,0.0
"I wanna believe, Yoru o Iku",cody beats,1,0.0009182736455463728,0,0.0
Hatch I need,WINDOW Akeru,1,0.0009182736455463728,0,0.0
Radial Night Chaser,Sentimental Period,1,0.0009182736455463728,0,0.0
Kakurenbo,Sawarenai Uta,1,0.0009182736455463728,0,0.0
Kakurenbo,Shiori,1,0.0009182736455463728,0,0.0
Cyborg 99%,Kakurenbo,1,0.0009182736455463728,0,0.0
Pistol Galaxy,Yayoichou Lonely Planet,1,0.0009182736455463728,0,0.0
Black Market Blues,Shiori,1,0.0009182736455463728,0,0.0
Shiori,Sugar Song to Bitter Step,1,0.0009182736455463728,0,0.0
Cyborg 99%,Ride on Time,1,0.0009182736455463728,0,0.0
Cyborg 99%,Drum Solo,1,0.0009182736455463728,0,0.0
Hatch I need,Yayoichou Lonely Planet,1,0.0009182736455463728,0,0.0
Atarashii Hikari,Cyborg 99%,1,0.0009182736455463728,0,0.0
Cyborg 99%,Diver's High,1,0.0009182736455463728,0,0.0
Cyborg 99%,mix juice no Iutouri,1,0.0009182736455463728,0,0.0
Cyborg 99%,Snatchaway,1,0.0009182736455463728,0,0.0
Cyborg 99%,SHORT CUTTER!,1,0.0009182736455463728,0,0.0
Cyborg 99%,Sayonara Dai Kyu Wakusei,1,0.0009182736455463728,0,0.0
Black Market Blues,Cyborg 99%,1,0.0009182736455463728,0,0.0
Atarashii Hikari,Ride on Time,1,0.0009182736455463728,0,0.0
Diver's High,Ride on Time,1,0.0009182736455463728,0,0.0
Ride on Time,Snatchaway,1,0.0009182736455463728,0,0.0
Sayonara Dai Kyu Wakusei,Shiori,1,0.0009182736455463728,0,0.0
Instrumental Jam,Shiori,1,0.0009182736455463728,0,0.0
SHORT CUTTER!,Shiori,1,0.0009182736455463728,0,0.0
Drum Solo,Shiori,1,0.0009182736455463728,0,0.0
Hikari Nodokeki Haru no Hi ni,Yayoichou Lonely Planet,1,0.0009182736455463728,0,0.0
Cyborg 99%,Shiori,1,0.0009182736455463728,0,0.0
Ride on Time,Shiori,1,0.0009182736455463728,0,0.0
Mermaid Scandalous,Yayoichou Lonely Planet,1,0.0009182736455463728,0,0.0
Slow Curve wa Utenai (that made me crazy),Yayoichou Lonely Planet,1,0.0009182736455463728,0,0.0
Black Market Blues,Snatchaway,1,0.0009182736455463728,0,0.0
Atarashii Hikari,Shiori,1,0.0009182736455463728,0,0.0
"Catch up, latency",Yayoichou Lonely Planet,1,0.0009182736455463728,0,0.0
Diver's High,Shiori,1,0.0009182736455463728,0,0.0
Shiori,mix juice no Iutouri,1,0.0009182736455463728,0,0.0
Shiori,Tettoutetsubi Yonayona Drive,1,0.0009182736455463728,0,0.0
Tengoku to Jigoku,Yayoichou Lonely Planet,1,0.0009182736455463728,0,0.0
Shiori,Snatchaway,1,0.0009182736455463728,0,0.0
Simple Simple Anecdote,Yayoichou Lonely Planet,1,0.0009182736455463728,0,0.0
Sesshoku Vigilante,Yayoichou Lonely Planet,1,0.0009182736455463728,0,0.0
Ride on Time,SHORT CUTTER!,1,0.0009182736455463728,0,0.0
SHORT CUTTER!,Sawarenai Uta,1,0.0009182736455463728,0,0.0
Black Market Blues,Ride on Time,1,0.0009182736455463728,0,0.0
101-kaime no Prologue,Worldwide Supergirl,1,0.0009182736455463728,0,0.0
Diver's High,Snatchaway,1,0.0009182736455463728,0,0.0
Diver's High,SHORT CUTTER!,1,0.0009182736455463728,0,0.0
Diver's High,Instrumental Jam,1,0.0009182736455463728,0,0.0
Diver's High,Sayonara Dai Kyu Wakusei,1,0.0009182736455463728,0,0.0
Black Market Blues,Diver's High,1,0.0009182736455463728,0,0.0
Diver's High,Sugar Song to Bitter Step,1,0.0009182736455463728,0,0.0
Snatchaway,mix juice no Iutouri,1,0.0009182736455463728,0,0.0
SHORT CUTTER!,mix juice no Iutouri,1,0.0009182736455463728,0,0.0
Sayonara Dai Kyu Wakusei,Snatchaway,1,0.0009182736455463728,0,0.0
Instrumental Jam,Snatchaway,1,0.0009182736455463728,0,0.0
SHORT CUTTER!,Snatchaway,1,0.0009182736455463728,0,0.0
Black Market Blues,Tettoutetsubi Yonayona Drive,1,0.0009182736455463728,0,0.0
SHORT CUTTER!,Tettoutetsubi Yonayona Drive,1,0.0009182736455463728,0,0.0
Snatchaway,Tettoutetsubi Yonayona Drive,1,0.0009182736455463728,0,0.0
Diver's High,Tettoutetsubi Yonayona Drive,1,0.0009182736455463728,0,0.0
Diver's High,mix juice no Iutouri,1,0.0009182736455463728,0,0.0
Atarashii Hikari,Sugar Song to Bitter Step,1,0.0009182736455463728,0,0.0
Atarashii Hikari,Diver's High,1,0.0009182736455463728,0,0.0
Atarashii Hikari,Drum Solo,1,0.0009182736455463728,0,0.0
Diver's High,Drum Solo,1,0.0009182736455463728,0,0.0
Drum Solo,Snatchaway,1,0.0009182736455463728,0,0.0
101-kaime no Prologue,Interview,1,0.0009182736455463728,0,0.0
Drum Solo,SHORT CUTTER!,1,0.0009182736455463728,0,0.0
Black Market Blues,Drum Solo,1,0.0009182736455463728,0,0.0
Atarashii Hikari,mix juice no Iutouri,1,0.0009182736455463728,0,0.0
Atarashii Hikari,Black Market Blues,1,0.0009182736455463728,0,0.0
Atarashii Hikari,Tettoutetsubi Yonayona Drive,1,0.0009182736455463728,0,0.0
Atarashii Hikari,Snatchaway,1,0.0009182736455463728,0,0.0
Atarashii Hikari,SHORT CUTTER!,1,0.0009182736455463728,0,0.0
Atarashii Hikari,Instrumental Jam,1,0.0009182736455463728,0,0.0
Atarashii Hikari,Sayonara Dai Kyu Wakusei,1,0.0009182736455463728,0,0.0
101-kaime no Prologue,Hikari Nodokeki Haru no Hi ni,1,0.0009182736455463728,0,0.0
Black Market Blues,Sawarenai Uta,1,0.0009182736455463728,0,0.0
Interview,Yayoichou Lonely Planet,1,0.0009182736455463728,0,0.0
Kakurenbo,Ride on Time,1,0.0009182736455463728,0,0.0
5%,mix juice no Iutouri,1,0.0009182736455463728,0,0.0
Diver's High,Momai termination,1,0.0009182736455463728,0,0.0
Momai termination,mix juice no Iutouri,1,0.0009182736455463728,0,0.0
Momai termination,Snatchaway,1,0.0009182736455463728,0,0.0
Momai termination,SHORT CUTTER!,1,0.0009182736455463728,0,0.0
Momai termination,Sayonara Dai Kyu Wakusei,1,0.0009182736455463728,0,0.0
Snatchaway,Sugar Song to Bitter Step,1,0.0009182736455463728,0,0.0
Black Market Blues,Momai termination,1,0.0009182736455463728,0,0.0
5%,Program continued,1,0.0009182736455463728,0,0.0
5%,MR. Andy,1,0.0009182736455463728,0,0.0
5%,Sawarenai Uta,1,0.0009182736455463728,0,0.0
5%,Shiori,1,0.0009182736455463728,0,0.0
5%,Cyborg 99%,1,0.0009182736455463728,0,0.0
5%,Ride on Time,1,0.0009182736455463728,0,0.0
5%,Drum Solo,1,0.0009182736455463728,0,0.0
5%,Atarashii Hikari,1,0.0009182736455463728,0,0.0
Atarashii Hikari,Momai termination,1,0.0009182736455463728,0,0.0
Cyborg 99%,Momai termination,1,0.0009182736455463728,0,0.0
Momai termination,Shiori,1,0.0009182736455463728,0,0.0
Kakurenbo,SHORT CUTTER!,1,0.0009182736455463728,0,0.0
Drum Solo,Kakurenbo,1,0.0009182736455463728,0,0.0
Atarashii Hikari,Kakurenbo,1,0.0009182736455463728,0,0.0
Diver's High,Kakurenbo,1,0.0009182736455463728,0,0.0
Kakurenbo,mix juice no Iutouri,1,0.0009182736455463728,0,0.0
Kakurenbo,Tettoutetsubi Yonayona Drive,1,0.0009182736455463728,0,0.0
Kakurenbo,Snatchaway,1,0.0009182736455463728,0,0.0
Instrumental Jam,Kakurenbo,1,0.0009182736455463728,0,0.0
Momai termination,Sawarenai Uta,1,0.0009182736455463728,0,0.0
Kakurenbo,Sayonara Dai Kyu Wakusei,1,0.0009182736455463728,0,0.0
Black Market Blues,Kakurenbo,1,0.0009182736455463728,0,0.0
Kakurenbo,Sugar Song to Bitter Step,1,0.0009182736455463728,0,0.0
5%,Momai termination,1,0.0009182736455463728,0,0.0
Momai termination,Program continued,1,0.0009182736455463728,0,0.0
MR. Andy,Momai termination,1,0.0009182736455463728,0,0.0
5%,Diver's High,1,0.0009182736455463728,0,0.0
5%,Tettoutetsubi Yonayona Drive,1,0.0009182736455463728,0,0.0
Pistol Galaxy,Sesshoku Vigilante,1,0.0009182736455463728,0,0.0
Pistol Galaxy,Sekai wa Fancy,1,0.0009182736455463728,0,0.0
Program continued,Sayonara Dai Kyu Wakusei,1,0.0009182736455463728,0,0.0
Black Market Blues,Program continued,1,0.0009182736455463728,0,0.0
MR. Andy,Shiori,1,0.0009182736455463728,0,0.0
Cyborg 99%,MR. Andy,1,0.0009182736455463728,0,0.0
Atarashii Hikari,MR. Andy,1,0.0009182736455463728,0,0.0
Diver's High,MR. Andy,1,0.0009182736455463728,0,0.0
MR. Andy,Snatchaway,1,0.0009182736455463728,0,0.0
Black Market Blues,MR. Andy,1,0.0009182736455463728,0,0.0
Sawarenai Uta,Shiori,1,0.0009182736455463728,0,0.0
Cyborg 99%,Sawarenai Uta,1,0.0009182736455463728,0,0.0
Ride on Time,Sawarenai Uta,1,0.0009182736455463728,0,0.0
Atarashii Hikari,Sawarenai Uta,1,0.0009182736455463728,0,0.0
Diver's High,Sawarenai Uta,1,0.0009182736455463728,0,0.0
Sawarenai Uta,Snatchaway,1,0.0009182736455463728,0,0.0
Hatch I need,Pistol Galaxy,1,0.0009182736455463728,0,0.0
Program continued,SHORT CUTTER!,1,0.0009182736455463728,0,0.0
Program continued,Snatchaway,1,0.0009182736455463728,0,0.0
Program continued,mix juice no Iutouri,1,0.0009182736455463728,0,0.0
5%,Sayonara Dai Kyu Wakusei,1,0.0009182736455463728,0,0.0
5%,Snatchaway,1,0.0009182736455463728,0,0.0
5%,SHORT CUTTER!,1,0.0009182736455463728,0,0.0
Mermaid Scandalous,Pistol Galaxy,1,0.0009182736455463728,0,0.0
Pistol Galaxy,Slow Curve wa Utenai (that made me crazy),1,0.0009182736455463728,0,0.0
Pistol Galaxy,Tengoku to Jigoku,1,0.0009182736455463728,0,0.0
5%,Instrumental Jam,1,0.0009182736455463728,0,0.0
5%,Black Market Blues,1,0.0009182736455463728,0,0.0
Diver's High,Program continued,1,0.0009182736455463728,0,0.0
5%,Sugar Song to Bitter Step,1,0.0009182736455463728,0,0.0
Program continued,Shiori,1,0.0009182736455463728,0,0.0
Pistol Galaxy,Simple Simple Anecdote,1,0.0009182736455463728,0,0.0
Cyborg 99%,Program continued,1,0.0009182736455463728,0,0.0
Program continued,Ride on Time,1,0.0009182736455463728,0,0.0
Atarashii Hikari,Program continued,1,0.0009182736455463728,0,0.0
Paradise Has No Border,Sakura no Ato (all quartets lead to the?),1,0.0009182736455463728,0,0.0
Instrumental Jam,Paradise Has No Border,1,0.0009182736455463728,0,0.0
Counter Identity,Otonoba Chukan Shiken,1,0.0009182736455463728,0,0.0
Nani ka ga Kawari So,Radial Night Chaser,1,0.0009182736455463728,0,0.0
"Catch up, latency",Pandemic Sudden Death,1,0.0009182736455463728,0,0.0
Master Volume,Own Civilization (nano‐mile met),1,0.0009182736455463728,0,0.0
Nani ka ga Kawari So,Own Civilization (nano‐mile met),1,0.0009182736455463728,0,0.0
Natsukage Tail Light,Sentimental Period,1,0.0009182736455463728,0,0.0
Pandemic Sudden Death,cody beats,1,0.0009182736455463728,0,0.0
Own Civilization (nano‐mile met),cody beats,1,0.0009182736455463728,0,0.0
Santa Claus wa Juutai-chuu,Shoegazer Speaker,1,0.0009182736455463728,0,0.0
"I wanna believe, Yoru o Iku",Master Volume,1,0.0009182736455463728,0,0.0
"Catch up, latency",Shoegazer Speaker,1,0.0009182736455463728,0,0.0
BUSTER DICE MISERY,Haru ga Kite Bokura,1,0.0009182736455463728,0,0.0
Radial Night Chaser,Shoegazer Speaker,1,0.0009182736455463728,0,0.0
Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,Haru ga Kite Bokura,1,0.0009182736455463728,0,0.0
"Catch up, latency",RUNNERS HIGH REPRISE,2,0.0018365472910927456,0,0.0
"Catch up, latency",Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,1,0.0009182736455463728,0,0.0
Karakuri Karukare,RUNNERS HIGH REPRISE,1,0.0009182736455463728,0,0.0
Pandemic Sudden Death,Radial Night Chaser,1,0.0009182736455463728,0,0.0
Natsukage Tail Light,Talk Corner,1,0.0009182736455463728,0,0.0
Paradise Has No Border,S.S,1,0.0009182736455463728,0,0.0
Natsukage Tail Light,Yayoichou Lonely Planet,1,0.0009182736455463728,0,0.0
Sentimental Period,Sesshoku Vigilante,1,0.0009182736455463728,0,0.0
Pistol Galaxy,Sentimental Period,1,0.0009182736455463728,0,0.0
Sentimental Period,Yayoichou Lonely Planet,1,0.0009182736455463728,0,0.0
Sentimental Period,Talk Corner,1,0.0009182736455463728,0,0.0
Haru ga Kite Bokura,Interview,1,0.0009182736455463728,0,0.0
Haru ga Kite Bokura,Hikari Nodokeki Haru no Hi ni,1,0.0009182736455463728,0,0.0
Haru ga Kite Bokura,Worldwide Supergirl,1,0.0009182736455463728,0,0.0
Haru ga Kite Bokura,Pistol Galaxy,1,0.0009182736455463728,0,0.0
Haru ga Kite Bokura,Talk Corner,1,0.0009182736455463728,0,0.0
Boku wa Kimi ni Naritai,Hitori Omou wa Ame no Naka,2,0.0018365472910927456,0,0.0
Interview,Natsukage Tail Light,1,0.0009182736455463728,0,0.0
Hikari Nodokeki Haru no Hi ni,Natsukage Tail Light,1,0.0009182736455463728,0,0.0
Natsukage Tail Light,Worldwide Supergirl,1,0.0009182736455463728,0,0.0
"Catch up, latency",Natsukage Tail Light,1,0.0009182736455463728,0,0.0
Natsukage Tail Light,Pistol Galaxy,1,0.0009182736455463728,0,0.0
"Catch up, latency",Karakuri Karukare,1,0.0009182736455463728,0,0.0
Kimi no Hitomi ni Koishi Tenai,Worldwide Supergirl,1,0.0009182736455463728,0,0.0
RUNNERS HIGH REPRISE,Worldwide Supergirl,2,0.0018365472910927456,0,0.0
"Catch up, latency",Little Time Stop,1,0.0009182736455463728,0,0.0
Black Market Blues,mix juice no Iutouri,1,0.0009182736455463728,0,0.0
Little Time Stop,Program continued,1,0.0009182736455463728,0,0.0
Little Time Stop,Sugar Song to Bitter Step,1,0.0009182736455463728,0,0.0
"Catch up, latency",Pistol Galaxy,2,0.0018365472910927456,0,0.0
Phantom Joke,Pistol Galaxy,2,0.0018365472910927456,0,0.0
Pistol Galaxy,Program continued,1,0.0009182736455463728,0,0.0
Pistol Galaxy,Sugar Song to Bitter Step,1,0.0009182736455463728,0,0.0
"Catch up, latency",Santa Claus wa Juutai-chuu,2,0.0018365472910927456,0,0.0
Phantom Joke,Santa Claus wa Juutai-chuu,1,0.0009182736455463728,0,0.0
Phantom Joke,Snow Reverse,1,0.0009182736455463728,0,0.0
"Catch up, latency",Radial Night Chaser,3,0.0027548209366391185,0,0.0
Phantom Joke,Radial Night Chaser,1,0.0009182736455463728,0,0.0
"Catch up, latency",over driver,1,0.0009182736455463728,0,0.0
"Catch up, latency",Koko de Atta ga Kemonomichi,1,0.0009182736455463728,0,0.0
"Catch up, latency",flat song,1,0.0009182736455463728,0,0.0
Miss. Sandy,Sentimental Period,1,0.0009182736455463728,0,0.0
Light Flat,Serenade ga Tomaranai,1,0.0009182736455463728,0,0.0
Light Flat,Miss. Sandy,1,0.0009182736455463728,0,0.0
Signal ABC,Tameiki shooting the MOON,1,0.0009182736455463728,0,0.0
Little Time Stop,Phantom Joke,1,0.0009182736455463728,0,0.0
Hakoniwa Rock Show,RUNNERS HIGH REPRISE,1,0.0009182736455463728,0,0.0
23:25,Signal ABC,1,0.0009182736455463728,0,0.0
Signal ABC,Worldwide Supergirl,1,0.0009182736455463728,0,0.0
Otonoba Chukan Shiken,Worldwide Supergirl,1,0.0009182736455463728,0,0.0
Snow Reverse,Tameiki shooting the MOON,1,0.0009182736455463728,0,0.0
Otonoba Chukan Shiken,Tameiki shooting the MOON,1,0.0009182736455463728,0,0.0
Seku x Kara x Shisonzuuru,Serenade ga Tomaranai,1,0.0009182736455463728,0,0.0
Snow Reverse,Tengoku to Jigoku,1,0.0009182736455463728,0,0.0
Sentimental Period,Signal ABC,1,0.0009182736455463728,0,0.0
Gyakuten Sayonara,Miss. Sandy,1,0.0009182736455463728,0,0.0
Childhood Supernova,Serenade ga Tomaranai,1,0.0009182736455463728,0,0.0
Childhood Supernova,Seku x Kara x Shisonzuuru,1,0.0009182736455463728,0,0.0
Miss. Sandy,Seku x Kara x Shisonzuuru,1,0.0009182736455463728,0,0.0
Linear Blue wo Kikinagara,Yayoichou Lonely Planet,1,0.0009182736455463728,0,0.0
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Galileo no Showcase,1,0.0009182736455463728,0,0.0
BUSTER DICE MISERY,Galileo no Showcase,1,0.0009182736455463728,0,0.0
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Program continued,1,0.0009182736455463728,0,0.0
cody beats,harmonized finale,1,0.0009182736455463728,0,0.0
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",harmonized finale,1,0.0009182736455463728,0,0.0
Linear Blue wo Kikinagara,Mizu to Ame ni Tsuite,1,0.0009182736455463728,0,0.0
"Catch up, latency",Counter Identity,1,0.0009182736455463728,0,0.0
Counter Identity,Program continued,1,0.0009182736455463728,0,0.0
"10% roll, 10% romance",Counter Identity,1,0.0009182736455463728,0,0.0
Counter Identity,Kimi no Hitomi ni Koishi Tenai,1,0.0009182736455463728,0,0.0
Counter Identity,Instrumental Jam,1,0.0009182736455463728,0,0.0
Counter Identity,fake town baby,1,0.0009182736455463728,0,0.0
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Counter Identity,1,0.0009182736455463728,0,0.0
"Catch up, latency",Sawarenai Uta,1,0.0009182736455463728,0,0.0
"Catch up, latency",cody beats,2,0.0018365472910927456,0,0.0
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo","Catch up, latency",1,0.0009182736455463728,0,0.0
"Catch up, latency",Mizu to Ame ni Tsuite,1,0.0009182736455463728,0,0.0
Program continued,cody beats,1,0.0009182736455463728,0,0.0
Mizu to Ame ni Tsuite,Ohitoyoshi Chameleom,1,0.0009182736455463728,0,0.0
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Ohitoyoshi Chameleom,1,0.0009182736455463728,0,0.0
Ohitoyoshi Chameleom,Sakura no Ato (all quartets lead to the?),1,0.0009182736455463728,0,0.0
Chandelier Waltz,Ohitoyoshi Chameleom,1,0.0009182736455463728,0,0.0
Mizu to Ame ni Tsuite,Otonoba Chukan Shiken,1,0.0009182736455463728,0,0.0
Ohitoyoshi Chameleom,harmonized finale,1,0.0009182736455463728,0,0.0
Linear Blue wo Kikinagara,Ohitoyoshi Chameleom,1,0.0009182736455463728,0,0.0
Counter Identity,Ohitoyoshi Chameleom,1,0.0009182736455463728,0,0.0
"Catch up, latency",Ohitoyoshi Chameleom,1,0.0009182736455463728,0,0.0
Ohitoyoshi Chameleom,Program continued,1,0.0009182736455463728,0,0.0
"10% roll, 10% romance",Ohitoyoshi Chameleom,1,0.0009182736455463728,0,0.0
Ohitoyoshi Chameleom,fake town baby,1,0.0009182736455463728,0,0.0
Ohitoyoshi Chameleom,Sawarenai Uta,1,0.0009182736455463728,0,0.0
Ohitoyoshi Chameleom,cody beats,1,0.0009182736455463728,0,0.0
Kimi no Hitomi ni Koishi Tenai,Ohitoyoshi Chameleom,1,0.0009182736455463728,0,0.0
Ohitoyoshi Chameleom,instant EGOIST,1,0.0009182736455463728,0,0.0
Ohitoyoshi Chameleom,Tengoku to Jigoku,1,0.0009182736455463728,0,0.0
Ohitoyoshi Chameleom,Ryusei no Squall,1,0.0009182736455463728,0,0.0
Program continued,fake town baby,1,0.0009182736455463728,0,0.0
Mizu to Ame ni Tsuite,Program continued,1,0.0009182736455463728,0,0.0
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Mizu to Ame ni Tsuite,1,0.0009182736455463728,0,0.0
"10% roll, 10% romance",Mizu to Ame ni Tsuite,1,0.0009182736455463728,0,0.0
Phantom Joke,Talk Corner,1,0.0009182736455463728,0,0.0
Talk Corner,Worldwide Supergirl,1,0.0009182736455463728,0,0.0
Hikari Nodokeki Haru no Hi ni,Talk Corner,1,0.0009182736455463728,0,0.0
Interview,Talk Corner,1,0.0009182736455463728,0,0.0
101-kaime no Prologue,Linear Blue wo Kikinagara,1,0.0009182736455463728,0,0.0
Mizu to Ame ni Tsuite,instant EGOIST,1,0.0009182736455463728,0,0.0
Mizu to Ame ni Tsuite,Tengoku to Jigoku,1,0.0009182736455463728,0,0.0
Mizu to Ame ni Tsuite,Sugar Song to Bitter Step,1,0.0009182736455463728,0,0.0
Instrumental Jam,Ryusei no Squall,1,0.0009182736455463728,0,0.0
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Ryusei no Squall,1,0.0009182736455463728,0,0.0
Mizu to Ame ni Tsuite,Ryusei no Squall,1,0.0009182736455463728,0,0.0
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Instrumental Jam,1,0.0009182736455463728,0,0.0
Instrumental Jam,Mizu to Ame ni Tsuite,1,0.0009182736455463728,0,0.0
Mizu to Ame ni Tsuite,fake town baby,1,0.0009182736455463728,0,0.0
Drum Solo,Mizu to Ame ni Tsuite,1,0.0009182736455463728,0,0.0
Sekai wa Fancy,Talk Corner,1,0.0009182736455463728,0,0.0
Mermaid Scandalous,Talk Corner,1,0.0009182736455463728,0,0.0
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",instant EGOIST,1,0.0009182736455463728,0,0.0
Talk Corner,Tengoku to Jigoku,1,0.0009182736455463728,0,0.0
Instrumental Jam,Sawarenai Uta,2,0.0018365472910927456,0,0.0
Sawarenai Uta,fake town baby,1,0.0009182736455463728,0,0.0
"Catch up, latency",Talk Corner,1,0.0009182736455463728,0,0.0
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Sawarenai Uta,1,0.0009182736455463728,0,0.0
Simple Simple Anecdote,Talk Corner,1,0.0009182736455463728,0,0.0
Mizu to Ame ni Tsuite,Sawarenai Uta,1,0.0009182736455463728,0,0.0
Slow Curve wa Utenai (that made me crazy),Talk Corner,1,0.0009182736455463728,0,0.0
Drum Solo,instant EGOIST,1,0.0009182736455463728,0,0.0
Mizu to Ame ni Tsuite,Tettoutetsubi Yonayona Drive,1,0.0009182736455463728,0,0.0
cody beats,instant EGOIST,1,0.0009182736455463728,0,0.0
Tengoku to Jigoku,cody beats,1,0.0009182736455463728,0,0.0
Instrumental Jam,cody beats,1,0.0009182736455463728,0,0.0
cody beats,fake town baby,1,0.0009182736455463728,0,0.0
Kimi no Hitomi ni Koishi Tenai,Mizu to Ame ni Tsuite,1,0.0009182736455463728,0,0.0
"Catch up, latency",Signal ABC,1,0.0009182736455463728,0,0.0
"Catch up, latency",Mikazuki no Yoru no Mannaka,1,0.0009182736455463728,0,0.0
"Catch up, latency",Seku x Kara x Shisonzuuru,2,0.0018365472910927456,0,0.0
Ai Ga Arukai?,S.S,1,0.0009182736455463728,0,0.0
S.S,harmonized finale,1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,Full Color Program,1,0.0009182736455463728,0,0.0
Full Color Program,Namida ga Koboretara,1,0.0009182736455463728,0,0.0
Full Color Program,Paradise Has No Border,1,0.0009182736455463728,0,0.0
Full Color Program,Shigaru,1,0.0009182736455463728,0,0.0
Full Color Program,Rising Hope,1,0.0009182736455463728,0,0.0
Full Color Program,S.S,1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,Program continued,1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,Chandelier Waltz,1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,Namida ga Koboretara,1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,Cheap Cheap Endroll,1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,Paradise Has No Border,1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,BUSTER DICE MISERY,1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,Bachigai Hummingbird,1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,Shigaru,1,0.0009182736455463728,0,0.0
Rising Hope,harmonized finale,1,0.0009182736455463728,0,0.0
101-kaime no Prologue,Pistol Galaxy,1,0.0009182736455463728,0,0.0
Shigaru,harmonized finale,1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,Otonoba Chukan Shiken,1,0.0009182736455463728,0,0.0
Countdown,Galileo no Showcase,2,0.0018365472910927456,0,0.0
Instrumental Jam,RUNNERS HIGH,1,0.0009182736455463728,0,0.0
